Date,Location,Site,Habitat,Transect,Quadrat,Taxonomy,Percent_Cover
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,LTER 1,Outer 10,5,6,Soft Coral,1.8
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,LTER 1,Outer 10,5,7,Soft Coral,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,LTER 1,Outer 10,5,8,Soft Coral,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,Stylocoeniella,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,Stylocoeniella,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,Stylocoeniella,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,Stylocoeniella,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,Stylocoeniella,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,Stylocoeniella,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,LTER 1,Outer 10,1,7,Stylocoeniella,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,LTER 1,Outer 10,1,8,Stylocoeniella,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,LTER 1,Outer 10,2,1,Stylocoeniella,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,LTER 1,Outer 10,2,2,Stylocoeniella,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,LTER 1,Outer 10,2,3,Stylocoeniella,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,LTER 1,Outer 10,2,4,Stylocoeniella,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,LTER 1,Outer 10,2,5,Stylocoeniella,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,LTER 1,Outer 10,2,6,Stylocoeniella,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,LTER 1,Outer 10,2,7,Stylocoeniella,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,LTER 1,Outer 10,2,8,Stylocoeniella,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,LTER 1,Outer 10,3,1,Stylocoeniella,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,LTER 1,Outer 10,3,2,Stylocoeniella,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,Stylocoeniella,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,Stylocoeniella,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,Stylocoeniella,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,Stylocoeniella,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,Stylocoeniella,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,Stylocoeniella,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,Stylocoeniella,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,Stylocoeniella,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,Stylocoeniella,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,Stylocoeniella,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,Stylocoeniella,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,Stylocoeniella,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 1,Outer 10,5,1,Stylocoeniella,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,LTER 1,Outer 10,5,2,Stylocoeniella,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,LTER 1,Outer 10,5,3,Stylocoeniella,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,LTER 1,Outer 10,5,4,Stylocoeniella,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,LTER 1,Outer 10,5,5,Stylocoeniella,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,LTER 1,Outer 10,5,6,Stylocoeniella,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,LTER 1,Outer 10,5,7,Stylocoeniella,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,LTER 1,Outer 10,5,8,Stylocoeniella,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,Tubastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,Tubastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,Tubastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,Tubastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,Tubastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,Tubastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,LTER 1,Outer 10,1,7,Tubastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,LTER 1,Outer 10,1,8,Tubastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,LTER 1,Outer 10,2,1,Tubastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,LTER 1,Outer 10,2,2,Tubastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,LTER 1,Outer 10,2,3,Tubastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,LTER 1,Outer 10,2,4,Tubastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,LTER 1,Outer 10,2,5,Tubastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,LTER 1,Outer 10,2,6,Tubastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,LTER 1,Outer 10,2,7,Tubastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,LTER 1,Outer 10,2,8,Tubastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,LTER 1,Outer 10,3,1,Tubastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,LTER 1,Outer 10,3,2,Tubastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,Tubastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,Tubastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,Tubastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,Tubastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,Tubastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,Tubastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,Tubastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,Tubastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,Tubastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,Tubastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,Tubastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,Tubastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 1,Outer 10,5,1,Tubastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,LTER 1,Outer 10,5,2,Tubastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,LTER 1,Outer 10,5,3,Tubastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,LTER 1,Outer 10,5,4,Tubastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,LTER 1,Outer 10,5,5,Tubastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,LTER 1,Outer 10,5,6,Tubastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,LTER 1,Outer 10,5,7,Tubastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,LTER 1,Outer 10,5,8,Tubastrea,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,Turf,63.7
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,Turf,60.1
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,Turf,57.9
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,Turf,46.2
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,Turf,46.3
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,Turf,46.7
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,LTER 1,Outer 10,1,7,Turf,40.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,LTER 1,Outer 10,1,8,Turf,46.3
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,LTER 1,Outer 10,2,1,Turf,34.3
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,LTER 1,Outer 10,2,2,Turf,33.7
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,LTER 1,Outer 10,2,3,Turf,42.2
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,LTER 1,Outer 10,2,4,Turf,39.3
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,LTER 1,Outer 10,2,5,Turf,46.7
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,LTER 1,Outer 10,2,6,Turf,55.5
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,LTER 1,Outer 10,2,7,Turf,51.4
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,LTER 1,Outer 10,2,8,Turf,71.4
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,LTER 1,Outer 10,3,1,Turf,88.9
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,LTER 1,Outer 10,3,2,Turf,65.3
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,Turf,48.1
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,Turf,40.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,Turf,46.4
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,Turf,51.4
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,Turf,77.3
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,Turf,66.3
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,Turf,46.7
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,Turf,70.3
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,Turf,53.4
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,Turf,55.4
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,Turf,52.9
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,Turf,55.4
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 1,Outer 10,5,1,Turf,69.5
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,LTER 1,Outer 10,5,2,Turf,63.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,LTER 1,Outer 10,5,3,Turf,60.5
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,LTER 1,Outer 10,5,4,Turf,66.7
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,LTER 1,Outer 10,5,5,Turf,66.7
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,LTER 1,Outer 10,5,6,Turf,60.9
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,LTER 1,Outer 10,5,7,Turf,64.4
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,LTER 1,Outer 10,5,8,Turf,64.5
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,Unknown or Other,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,Unknown or Other,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,Unknown or Other,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,Unknown or Other,0.6
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,Unknown or Other,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,Unknown or Other,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,LTER 1,Outer 10,1,7,Unknown or Other,0.6
2023,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,LTER 1,Outer 10,1,8,Unknown or Other,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,LTER 1,Outer 10,2,1,Unknown or Other,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,LTER 1,Outer 10,2,2,Unknown or Other,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,LTER 1,Outer 10,2,3,Unknown or Other,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,LTER 1,Outer 10,2,4,Unknown or Other,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,LTER 1,Outer 10,2,5,Unknown or Other,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,LTER 1,Outer 10,2,6,Unknown or Other,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,LTER 1,Outer 10,2,7,Unknown or Other,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,LTER 1,Outer 10,2,8,Unknown or Other,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,LTER 1,Outer 10,3,1,Unknown or Other,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,LTER 1,Outer 10,3,2,Unknown or Other,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,Unknown or Other,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,Unknown or Other,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,Unknown or Other,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,Unknown or Other,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,Unknown or Other,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,Unknown or Other,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 1,Outer 10,4,3,Unknown or Other,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 1,Outer 10,4,4,Unknown or Other,0.5
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 1,Outer 10,4,5,Unknown or Other,1.1
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 1,Outer 10,4,6,Unknown or Other,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 1,Outer 10,4,7,Unknown or Other,0.6
2023,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 1,Outer 10,4,8,Unknown or Other,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 1,Outer 10,5,1,Unknown or Other,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,LTER 1,Outer 10,5,2,Unknown or Other,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,LTER 1,Outer 10,5,3,Unknown or Other,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,LTER 1,Outer 10,5,4,Unknown or Other,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,LTER 1,Outer 10,5,5,Unknown or Other,0.6
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,LTER 1,Outer 10,5,6,Unknown or Other,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,LTER 1,Outer 10,5,7,Unknown or Other,0.0
2023,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,LTER 1,Outer 10,5,8,Unknown or Other,0.0
