Date,Location,Sand,CTB,Non_Coralline_Crustose_Algae,Soft_Coral,Macroalgae,Acanthastrea,Acropora,Astrea,Astreopora,Cyphastrea,Fungiidae_unidentified,Gardinoseris,Goniastrea,Herpolitha,Leptastrea,Leptoseris,Lobophyllia,Millepora,Montipora,Pachyseris,Pavona,Plesiastrea,Pocillopora,Porites,Porites_irregularis,Porites_rus,Porites_spp_Massive,Psammocora,Sandolitha,Stylocoeniella,Tubastrea,Unknown_or_Other
2007,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,   0.0,  70.1,990.9,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,  19.8,   0.0,   0.0,na,   8.4,   0.0,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,   0.0,  77.8,990.9,   0.0,   1.9,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   3.7,   0.0,   1.2,na,  14.2,   0.0,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,   0.0,  78.3,990.9,   0.0,   5.1,   0.0,   6.4,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   1.3,   0.0,   0.0,na,   7.0,   0.0,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,   0.0,  87.8,990.9,   0.0,   3.8,   0.0,   5.1,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   1.9,   0.0,   0.0,na,   1.3,   0.0,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,   0.0,  72.3,990.9,   0.0,  13.8,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   8.8,   0.0,   0.0,na,   1.9,   2.5,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,   4.3,  72.0,990.9,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   1.2,   0.0,   0.0,   0.0,  13.7,   0.0,   1.2,na,   0.0,   7.5,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,   0.0,  48.4,990.9,   0.0,   2.0,   0.0,  18.3,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   2.0,na,  29.4,   0.0,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,   0.0,  66.0,990.9,   0.0,   1.2,   0.0,   8.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,   3.7,  20.4,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,   0.0,  53.1,990.9,   0.0,  11.2,   0.0,   1.2,  23.8,  23.8,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,   3.1,   6.2,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,   0.0,  84.7,990.9,   0.0,   4.3,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   1.8,   0.0,   2.5,na,   3.7,   3.1,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,   0.0,  68.6,990.9,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   1.8,   0.0,   0.0,   0.0,   1.2,   0.0,   0.0,na,  26.0,   1.8,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,   0.0,  90.4,990.9,   0.0,   3.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   1.2,   0.0,   0.0,na,   5.4,   0.0,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 1,   2.0,  86.2,990.9,   0.0,   0.0,   0.0,   3.1,   0.0,   0.0,   0.0,   0.0,na,na,   2.6,   0.5,   0.0,   0.0,   0.0,   2.6,   0.0,   0.5,na,   0.5,   0.0,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 2,   0.0,  81.6,990.9,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   5.1,   0.0,   0.0,   0.0,   7.1,   0.0,   0.0,na,   1.5,   2.0,na,na,na,   1.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 3,   1.5,  70.4,990.9,   0.0,   1.0,   0.0,   1.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   2.5,   0.0,   1.5,na,  15.6,   5.0,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 4,   0.0,  45.2,990.9,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.5,   0.0,   0.0,na,   0.0,  52.8,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 5,   0.0,   4.6,990.9,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,   0.0,  95.4,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 6,   7.3,  68.6,990.9,   0.0,   0.5,   0.0,  10.5,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   1.0,   0.0,   0.0,   0.0,   1.0,   0.0,   0.5,na,  10.5,   0.0,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 7,   8.7,  66.8,990.9,   0.0,   0.0,   0.0,   6.1,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,  17.9,   0.5,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 8,   0.5,  69.5,990.9,   0.0,   0.0,   0.0,   9.1,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   1.5,   2.5,   0.0,   1.5,na,  14.7,   0.5,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 1,   1.0,  92.9,990.9,   0.0,   0.5,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   1.5,   0.0,   0.0,na,   2.0,   1.0,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 2,   0.0,  74.4,990.9,   0.0,   0.0,   0.0,  14.1,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,  11.6,   0.0,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 3,   3.5,  76.8,990.9,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   1.5,   0.0,   0.0,   0.0,   2.0,   0.0,   0.0,na,  14.6,   1.0,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 4,   5.5,  70.4,990.9,   0.0,   0.0,   0.0,   1.5,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,  22.6,   0.0,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 5,   0.0,  51.5,990.9,   0.0,   0.5,   0.0,  17.7,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,  21.2,   4.5,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 6,   2.0,  50.5,990.9,   0.0,   0.0,   0.0,  15.3,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.5,   0.0,   0.0,   0.0,   2.6,   0.0,   0.0,na,  27.0,   1.0,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 7,   0.5,  62.9,990.9,   0.0,   0.0,   0.0,   5.6,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   1.0,   0.0,   0.0,   0.0,   3.0,   0.0,   4.1,na,  14.7,   5.1,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 8,   0.0,  46.2,990.9,   0.0,   0.5,   0.0,  15.7,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,  33.0,   0.0,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 1,   4.0,  57.1,990.9,   0.0,   0.0,   0.5,   5.1,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   5.6,   0.0,   0.0,   0.0,   1.0,   0.0,   0.0,na,  23.2,   0.0,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 2,   4.1,  70.9,990.9,   0.0,   1.5,   0.0,   3.6,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   5.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,  10.7,   2.6,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 3,   1.5,  32.1,990.9,   0.0,   0.0,   0.0,  19.4,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,  18.4,   0.0,   0.0,na,  12.2,  15.3,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 4,   1.5,  57.4,990.9,   0.0,   1.0,   0.0,  13.7,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   1.5,   0.0,   0.0,   0.0,   0.5,   0.0,   0.0,na,  19.8,   2.0,na,na,na,   0.0,   0.0,   2.0,   0.0,na
2007,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 5,   1.6,  72.4,990.9,   0.0,   0.0,   0.0,  10.4,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   3.1,   0.0,   0.0,   0.0,   8.3,   0.0,   0.0,na,   2.6,   1.0,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 6,   3.1,  36.3,990.9,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   2.1,   0.0,   0.0,   0.0,   0.0,   0.0,   1.0,na,   0.0,  57.0,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 7,  16.8,  58.9,990.9,   0.0,   0.0,   0.0,  13.2,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   4.2,   0.0,   0.0,   0.0,   2.6,   0.0,   1.1,na,   1.6,   0.0,na,na,na,   0.5,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 8,   9.2,  47.7,990.9,   0.0,   0.5,   0.0,   5.6,   0.0,   0.0,   0.5,   0.0,na,na,   0.0,   1.5,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,  31.3,   3.1,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 1,   0.5,  80.1,990.9,   0.0,   1.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   3.1,   0.0,   0.0,   0.0,   2.0,   0.0,   0.0,na,  13.3,   0.0,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 2,   4.1,  68.7,990.9,   0.0,   0.0,   0.0,   1.5,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.5,   0.0,   0.0,na,  22.6,   2.1,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 3,   1.5,  83.2,990.9,   0.0,   0.0,   0.0,   8.2,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,   1.0,   5.6,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 4,   1.0,  82.2,990.9,   0.0,   0.0,   0.0,  11.7,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,   2.5,   1.0,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 5,   1.0,  51.8,990.9,   0.0,   0.0,   0.0,   9.1,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   4.6,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,  33.0,   0.0,na,na,na,   0.5,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 6,   1.5,  80.4,990.9,   0.0,   0.0,   0.0,   8.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.5,na,   2.0,   6.0,na,na,na,   0.5,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 8,   1.0,  57.1,990.9,   0.0,   0.0,   0.0,  13.1,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   2.5,   0.0,   0.0,na,  22.2,   2.5,na,na,na,   1.5,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 1,   4.0,  80.8,990.9,   0.0,   0.0,   0.0,   0.5,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   3.0,   0.0,   1.5,na,   7.1,   1.5,na,na,na,   0.5,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 2,   3.1,  61.7,990.9,   0.0,   0.5,   0.0,   2.1,   1.0,   1.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   2.1,   0.0,   0.0,na,  21.2,   8.3,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 3,   6.0,  38.2,990.9,   0.0,   1.0,   0.0,  10.1,   9.5,   9.5,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,  32.7,   0.0,na,na,na,   0.0,   0.0,   2.5,   0.0,na
2007,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 4,   1.0,  47.5,990.9,   0.0,   0.0,   0.0,   3.0,   5.5,   5.5,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.5,na,  42.5,   0.0,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 5,   4.6,  51.5,990.9,   0.0,   0.0,   0.0,   3.6,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,  40.2,   0.0,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 6,   0.0,  66.5,990.9,   0.0,   0.0,   0.0,   5.2,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   3.7,   0.0,   0.0,   0.0,   0.0,   0.0,   1.0,na,  23.0,   0.0,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 7,  11.3,  75.4,990.9,   0.0,   0.0,   0.0,   5.1,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.5,   0.0,   0.0,   0.0,   1.0,   0.0,   0.5,na,   2.1,   4.1,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 8,  15.5,  67.4,990.9,   0.0,   0.0,   0.0,   9.3,   0.0,   0.0,   0.5,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.5,   0.0,   0.0,na,   6.7,   0.0,na,na,na,   0.0,   0.0,   0.0,   0.0,na
2007,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 1,  36.5,  57.5,   0.0,   0.0,   0.6,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   5.5,   0.0,   0.0,   0.0,   0.0,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2007,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 2,  74.1,  25.9,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2007,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 3,   9.4,  78.1,   0.5,   0.0,   6.2,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   2.6,   0.0,   3.1,   0.0,   0.0,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2007,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 4,   2.6,  69.1,   0.0,   0.0,   9.3,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,  18.0,   0.0,   0.0,   0.0,   0.0,na,   0.0,   1.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2007,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 5,   2.7,  82.4,   5.3,   0.0,   2.7,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   4.8,   0.0,   2.1,   0.0,   0.0,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2007,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 6,  15.1,  84.4,   0.0,   0.0,   0.5,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2007,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 7,   0.0,  63.6,   8.6,   0.0,  26.2,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.6,   0.0,   0.0,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2007,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 8,   0.0,  54.2,   1.0,   0.0,  34.9,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   9.9,   0.0,   0.0,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2007,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 1,   0.5,  50.3,   0.0,   0.0,   3.2,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  46.0,   0.0,   0.0,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2007,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 2,   1.6,  92.2,   1.6,   0.0,   3.6,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.0,   0.0,   0.0,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2007,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 4,   0.5,  66.0,   2.7,   0.0,   4.8,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,  11.7,   0.0,  14.4,   0.0,   0.0,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2007,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 5,   1.1,  58.6,   9.9,   0.0,  12.7,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  17.7,   0.0,   0.0,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2007,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 6,   0.0,  75.1,   7.4,   0.0,  16.9,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.5,   0.0,   0.0,   0.0,   0.0,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2007,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 7,   1.1,  69.2,   3.3,   0.0,  23.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.5,   0.0,   2.2,   0.0,   0.0,na,   0.0,   0.5,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2007,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 8,   0.0,  58.1,   1.6,   0.0,  17.3,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,  20.9,   0.0,   2.1,   0.0,   0.0,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2007,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 1,   2.6,  47.4,   2.0,   0.0,   4.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,  20.4,   0.0,   0.0,   0.0,  23.0,na,   0.0,   0.5,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2007,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 2,  11.0,  72.3,   4.2,   0.0,   5.2,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   6.3,   0.0,   0.0,   0.0,   0.0,na,   1.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2007,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 3,   0.0,  72.3,   9.2,   0.0,  14.7,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   2.2,   0.0,   0.0,na,   0.0,   1.6,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2007,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 4,   0.0,  61.1,  13.7,   0.0,  25.3,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2007,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 5,   0.6,  43.8,  27.5,   0.0,  26.4,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   1.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.6,   0.0,   0.0,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2007,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 6,   0.0,  64.8,   2.6,   0.0,  18.4,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,  14.3,   0.0,   0.0,   0.0,   0.0,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2007,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 7,   1.1,  47.6,   5.3,   0.0,  29.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,  16.4,   0.0,   0.0,   0.0,   0.0,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.5
2007,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 8,   3.3,  67.4,   1.1,   0.0,  15.2,   0.0,   0.0,   0.0,   0.0,   0.0,   0.5,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,  12.5,   0.0,   0.0,   0.0,   0.0,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2007,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 1,   0.0,  63.5,  21.2,   0.0,  15.3,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2007,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 2,   0.0,  68.1,  10.8,   0.0,  19.5,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,na,na,   0.0,   0.0,   0.0,   0.0,   0.0,   1.6,   0.0,   0.0,   0.0,   0.0,na,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
